Epoch,Batch,Loss
3,16,8.159478187561035
3,17,7.87045431137085
3,18,7.98847770690918
3,19,8.298503875732422
3,20,8.334514617919922
3,21,7.771914958953857
3,22,7.687475204467773
3,23,8.406925201416016
3,24,7.869296550750732
3,25,8.088534355163574
3,26,7.707160949707031
3,27,8.2354154586792
3,28,7.489583969116211
3,29,7.834738731384277
3,30,7.64675760269165
3,31,8.039860725402832
3,32,7.719378471374512
3,33,8.259745597839355
3,34,7.305545806884766
3,35,7.566254615783691
3,36,7.911415100097656
3,37,7.684241771697998
3,38,7.888359546661377
3,39,7.507452964782715
3,40,7.5518646240234375
3,41,7.767149925231934
3,42,7.490480422973633
3,43,7.718306541442871
3,44,7.572841167449951
3,45,8.134549140930176
3,46,8.028146743774414
3,47,7.285689830780029
3,48,7.705235004425049
3,49,8.292186737060547
3,50,7.986751079559326
3,51,7.734090805053711
3,52,8.236724853515625
3,53,8.052240371704102
3,54,7.907557487487793
3,55,7.463150978088379
3,56,7.9348063468933105
3,57,7.9032301902771
3,58,7.611198425292969
3,59,7.9256591796875
3,60,8.065549850463867
3,61,7.195023536682129
3,62,6.711824893951416
3,63,7.260297775268555
3,64,7.334693908691406
3,65,7.587772369384766
3,66,7.368780136108398
3,67,7.491125106811523
3,68,7.937514305114746
3,69,7.844202518463135
3,70,7.467842102050781
3,71,7.505349159240723
3,72,7.047369003295898
3,73,7.944586277008057
3,74,7.044421195983887
3,75,7.174082279205322
3,76,7.421025276184082
3,77,7.409694671630859
3,78,7.656048774719238
3,79,7.8494462966918945
3,80,7.537102222442627
3,81,7.551728248596191
3,82,7.495931625366211
3,83,7.421730995178223
3,84,7.563117980957031
3,85,7.341926574707031
3,86,7.242945194244385
3,87,7.428806304931641
3,88,7.369871616363525
3,89,7.4477033615112305
3,90,7.213481903076172
3,91,6.929426670074463
3,92,7.6664628982543945
3,93,6.913182735443115
3,94,7.4701337814331055
3,95,6.93543815612793
3,96,7.004064559936523
3,97,7.230771064758301
3,98,7.441664695739746
3,99,6.6916656494140625
3,100,6.994357109069824
3,101,6.886039733886719
3,102,7.268016815185547
3,103,6.756414413452148
3,104,7.320472717285156
3,105,6.75986385345459
3,106,7.503620147705078
3,107,7.2218475341796875
3,108,7.3140482902526855
3,109,7.070635795593262
3,110,6.767154693603516
3,111,6.623511791229248
3,112,6.888154029846191
3,113,6.593149185180664
3,114,6.530734539031982
3,115,7.248710632324219
3,116,6.678680419921875
3,117,6.886526107788086
3,118,6.755367279052734
3,119,7.1222758293151855
3,120,7.065131664276123
3,121,6.6846923828125
3,122,7.10529899597168
3,123,6.594285011291504
3,124,7.035068511962891
3,125,6.670778274536133
3,126,7.362577438354492
3,127,6.631738662719727
3,128,6.8485589027404785
3,129,6.830615043640137
3,130,6.890237331390381
3,131,7.274779796600342
3,132,6.755976676940918
3,133,6.917353630065918
3,134,6.5106520652771
3,135,6.6725053787231445
3,136,6.470684051513672
3,137,6.782106399536133
3,138,6.454313278198242
3,139,6.690828323364258
3,140,6.666982650756836
3,141,6.841606140136719
3,142,6.899693489074707
3,143,6.8634138107299805
3,144,6.881927490234375
3,145,6.87538480758667
3,146,6.4764251708984375
3,147,7.001511573791504
3,148,6.660950660705566
3,149,6.796380519866943
3,150,7.4243316650390625
3,151,6.3041276931762695
3,152,6.749980926513672
3,153,6.6681904792785645
3,154,6.877995491027832
3,155,6.316911697387695
3,156,7.03025484085083
3,157,6.700345993041992
3,158,6.305792808532715
3,159,7.000268936157227
4,0,6.606364727020264
4,1,6.6406168937683105
4,2,6.472465991973877
4,3,6.583916187286377
4,4,6.593894004821777
4,5,6.70129919052124
4,6,7.15940523147583
4,7,7.030998229980469
4,8,6.756979942321777
4,9,6.905794143676758
4,10,6.7516303062438965
4,11,7.137468338012695
4,12,6.312488555908203
4,13,6.8314290046691895
4,14,6.875665187835693
4,15,6.076436519622803
4,16,6.614423751831055
4,17,6.4561920166015625
4,18,6.668407440185547
4,19,6.743416786193848
4,20,6.996303558349609
4,21,6.497535705566406
4,22,6.659643173217773
4,23,6.1679229736328125
4,24,6.652385711669922
4,25,6.7092061042785645
4,26,6.963152885437012
4,27,6.372053146362305
4,28,6.494315147399902
4,29,6.845950603485107
4,30,6.114809036254883
4,31,6.44202995300293
4,32,6.515898704528809
4,33,5.882874488830566
4,34,6.488373756408691
4,35,6.698482513427734
4,36,6.574457168579102
4,37,6.424485683441162
4,38,6.591565132141113
4,39,6.682919502258301
4,40,6.152585983276367
4,41,6.768391132354736
4,42,6.796957492828369
4,43,6.558286666870117
4,44,6.1509809494018555
4,45,6.525086402893066
4,46,6.277714729309082
4,47,6.160886287689209
4,48,6.383406639099121
4,49,6.176366329193115
4,50,5.895378112792969
4,51,6.1529717445373535
4,52,6.452824592590332
4,53,6.401287078857422
4,54,6.320775985717773
4,55,6.854610919952393
4,56,6.792149543762207
4,57,6.595870018005371
4,58,6.102309226989746
4,59,6.566440582275391
4,60,5.316540718078613
4,61,5.574043273925781
4,62,6.417519569396973
4,63,6.523276329040527
4,64,6.397802352905273
4,65,6.2557220458984375
4,66,6.400526523590088
4,67,6.0840020179748535
4,68,6.302884578704834
4,69,6.568120956420898
4,70,6.165317535400391
4,71,5.997313022613525
4,72,6.598508834838867
4,73,6.280702590942383
4,74,6.397771835327148
4,75,5.844422817230225
4,76,5.976589202880859
4,77,6.1233296394348145
4,78,5.872893810272217
4,79,6.158153057098389
4,80,6.107906341552734
4,81,5.755681991577148
4,82,6.074897766113281
4,83,6.615413665771484
4,84,5.834628105163574
4,85,5.927002906799316
4,86,5.796478271484375
4,87,5.990807056427002
4,88,6.286157131195068
4,89,5.66440486907959
4,90,6.421897888183594
4,91,5.585736274719238
4,92,5.902056694030762
4,93,6.203895568847656
4,94,6.227395057678223
4,95,5.6823039054870605
4,96,6.149887561798096
4,97,5.610836505889893
4,98,5.574506759643555
4,99,5.390641212463379
4,100,5.491906642913818
4,101,5.7166948318481445
4,102,5.252781867980957
4,103,5.489040851593018
4,104,5.5312957763671875
4,105,5.990091800689697
4,106,5.789786338806152
4,107,6.021448612213135
4,108,5.145529270172119
4,109,5.665820121765137
4,110,5.690038204193115
4,111,5.484839916229248
4,112,5.080087184906006
4,113,5.450525283813477
4,114,4.9436187744140625
4,115,5.770586967468262
4,116,5.385624885559082
4,117,5.119721412658691
4,118,5.231206893920898
4,119,5.04144811630249
4,120,5.378259181976318
4,121,5.521916389465332
4,122,5.843465328216553
4,123,5.156108379364014
4,124,5.974423408508301
4,125,5.273386478424072
4,126,5.113938331604004
4,127,5.678091049194336
4,128,5.538639068603516
4,129,5.091975688934326
4,130,5.1097331047058105
4,131,5.117788791656494
4,132,5.171365737915039
4,133,4.8729963302612305
4,134,5.154863357543945
4,135,5.689709663391113
4,136,5.44383430480957
4,137,5.161846160888672
4,138,5.048431873321533
4,139,5.419344425201416
4,140,5.254834175109863
4,141,5.453132152557373
4,142,5.4771928787231445
4,143,5.205514430999756
4,144,4.79575777053833
4,145,5.434556484222412
4,146,4.61091947555542
4,147,5.007508277893066
4,148,5.364071846008301
4,149,4.7928080558776855
4,150,5.181456565856934
4,151,5.028776168823242
4,152,5.224759578704834
4,153,4.473445892333984
4,154,5.4145917892456055
4,155,4.6060614585876465
4,156,4.978187084197998
4,157,4.77962064743042
4,158,4.595499038696289
4,159,4.669978141784668
5,0,4.919632911682129
5,1,4.561644554138184
5,2,4.784158706665039
5,3,4.948517799377441
5,4,5.0033769607543945
5,5,4.825066089630127
5,6,4.845056533813477
5,7,5.0733442306518555
5,8,5.1320366859436035
5,9,4.136159896850586
5,10,4.769155502319336
5,11,4.455775260925293
5,12,5.079113006591797
5,13,4.7295026779174805
5,14,4.585021018981934
5,15,4.506168365478516
5,16,4.759521961212158
5,17,4.594276428222656
5,18,4.717055797576904
5,19,4.530372619628906
5,20,4.372879981994629
5,21,4.539000988006592
5,22,4.0950117111206055
5,23,4.110627174377441
5,24,4.4966511726379395
5,25,4.443050861358643
5,26,4.108318328857422
5,27,4.616724967956543
5,28,4.089605808258057
5,29,4.369351863861084
5,30,3.666947841644287
5,31,4.395628452301025
5,32,4.69610071182251
5,33,5.050230979919434
5,34,4.291450023651123
5,35,4.062614917755127
5,36,4.388113975524902
5,37,4.859045028686523
5,38,4.600118160247803
5,39,3.918325424194336
5,40,4.508805274963379
5,41,4.136760711669922
5,42,4.425199508666992
5,43,3.6831142902374268
5,44,4.644468784332275
5,45,3.991696357727051
5,46,4.0269622802734375
5,47,4.330002307891846
5,48,4.483908653259277
5,49,4.0026960372924805
5,50,3.9333696365356445
5,51,4.53031587600708
5,52,3.1464967727661133
5,53,4.031657695770264
5,54,3.9426565170288086
5,55,4.485581398010254
5,56,3.9191157817840576
5,57,3.917459011077881
5,58,3.727888822555542
5,59,4.32098388671875
5,60,4.044302463531494
5,61,4.08484411239624
5,62,4.314363479614258
5,63,4.425324440002441
5,64,3.9163670539855957
5,65,4.046021461486816
5,66,3.9680347442626953
5,67,4.350502967834473
5,68,4.013073444366455
5,69,4.153449535369873
5,70,4.079178810119629
5,71,4.143176078796387
5,72,4.131952285766602
5,73,4.019800186157227
5,74,3.9767584800720215
5,75,4.120495319366455
5,76,4.0628790855407715
5,77,4.104134559631348
5,78,3.6662259101867676
5,79,3.4287490844726562
5,80,4.096587657928467
5,81,4.243267059326172
5,82,3.663670063018799
5,83,3.5640480518341064
5,84,3.6227028369903564
5,85,4.174358367919922
5,86,3.895573854446411
5,87,3.8412508964538574
5,88,4.076857089996338
5,89,3.8050684928894043
5,90,3.4818079471588135
5,91,3.8265438079833984
5,92,3.763491630554199
5,93,3.98062801361084
5,94,3.629563570022583
5,95,3.912597179412842
5,96,3.904578685760498
5,97,3.4498348236083984
5,98,4.053579330444336
5,99,3.9208152294158936
5,100,3.5723989009857178
5,101,3.314263343811035
5,102,3.722553014755249
5,103,3.6340126991271973
5,104,3.5661492347717285
5,105,3.806169033050537
5,106,3.49638032913208
5,107,3.5248522758483887
5,108,3.391153335571289
5,109,3.4442496299743652
5,110,3.8848891258239746
5,111,3.7161848545074463
5,112,3.4771180152893066
5,113,2.9616756439208984
5,114,3.5744211673736572
5,115,4.042727470397949
5,116,3.1558709144592285
5,117,3.243321418762207
5,118,2.890674591064453
5,119,3.2147133350372314
5,120,3.3002960681915283
5,121,3.318131685256958
5,122,3.0316803455352783
5,123,3.4539473056793213
5,124,3.248234272003174
5,125,3.1193015575408936
5,126,2.930833578109741
5,127,3.2230143547058105
5,128,3.459740161895752
5,129,3.028773069381714
5,130,3.1244211196899414
5,131,3.2987020015716553
5,132,2.6781625747680664
5,133,2.710134267807007
5,134,3.1547484397888184
5,135,2.9647433757781982
5,136,3.2592363357543945
5,137,3.229344129562378
5,138,3.3671393394470215
5,139,3.4982540607452393
5,140,2.718245029449463
5,141,2.9589717388153076
5,142,2.834944009780884
5,143,3.0177900791168213
5,144,3.387152910232544
5,145,2.4491162300109863
5,146,3.080667018890381
5,147,3.2773070335388184
5,148,2.6156694889068604
5,149,3.257714033126831
5,150,2.54304575920105
5,151,2.8252358436584473
5,152,3.211777925491333
5,153,2.626465320587158
5,154,3.201962471008301
5,155,3.2987866401672363
5,156,2.8437280654907227
5,157,2.5458600521087646
5,158,2.440581798553467
5,159,2.6106770038604736
6,0,2.8156239986419678
6,1,2.580143690109253
6,2,2.490835189819336
6,3,2.405930995941162
6,4,2.8207614421844482
6,5,2.455199718475342
6,6,2.4244956970214844
6,7,2.377758502960205
6,8,2.5947484970092773
6,9,2.181340217590332
6,10,2.96134090423584
6,11,2.5886390209198
6,12,2.706113338470459
6,13,3.0670547485351562
6,14,2.680558681488037
6,15,2.2858901023864746
6,16,2.305546283721924
6,17,2.1366424560546875
6,18,2.5005569458007812
6,19,2.23295259475708
6,20,2.956740379333496
6,21,2.0912318229675293
6,22,1.917215347290039
6,23,2.1468238830566406
6,24,2.0086331367492676
6,25,2.5301742553710938
6,26,2.455812931060791
6,27,1.8714990615844727
6,28,2.1909127235412598
6,29,2.308730125427246
6,30,2.23123836517334
6,31,2.4610958099365234
6,32,2.3498687744140625
6,33,1.896256446838379
6,34,2.2020668983459473
6,35,1.9586105346679688
6,36,2.285132884979248
6,37,1.8949837684631348
6,38,2.282477855682373
6,39,2.3862967491149902
6,40,2.742457389831543
6,41,1.9943127632141113
6,42,2.4006991386413574
6,43,2.0908312797546387
6,44,1.9193415641784668
6,45,1.9986953735351562
6,46,2.2089333534240723
6,47,2.073885917663574
6,48,2.2269043922424316
6,49,2.6954598426818848
6,50,2.0593976974487305
6,51,2.5348129272460938
6,52,1.7972006797790527
6,53,1.0822606086730957
6,54,2.2097883224487305
6,55,2.535116672515869
6,56,2.058807373046875
6,57,2.122036933898926
6,58,1.6619176864624023
6,59,1.8006377220153809
6,60,1.9580068588256836
6,61,1.5378260612487793
6,62,2.0058159828186035
6,63,1.7730183601379395
6,64,1.480384349822998
6,65,1.5134687423706055
6,66,1.3520774841308594
6,67,1.8289928436279297
6,68,1.5563197135925293
6,69,1.6075935363769531
6,70,1.7397403717041016
6,71,2.1091561317443848
6,72,1.5704526901245117
6,73,1.3954901695251465
6,74,1.4784140586853027
6,75,1.4441113471984863
6,76,1.4208922386169434
6,77,1.6421494483947754
6,78,1.184237003326416
6,79,1.416961669921875
6,80,1.2797260284423828
6,81,1.180595874786377
6,82,1.4811902046203613
6,83,1.083724021911621
6,84,1.0966730117797852
6,85,1.3546504974365234
6,86,2.38303804397583
6,87,2.765347957611084
6,88,1.4329376220703125
6,89,1.940845012664795
6,90,1.9836020469665527
6,91,1.7641429901123047
6,92,1.6087608337402344
6,93,1.6063408851623535
6,94,2.2308249473571777
6,95,1.3200469017028809
6,96,1.541243553161621
6,97,1.2522311210632324
6,98,1.52960205078125
6,99,1.21510648727417
6,100,1.59991455078125
6,101,1.7068028450012207
6,102,1.4426765441894531
6,103,1.7847752571105957
6,104,1.3795552253723145
6,105,1.6157841682434082
6,106,1.4156341552734375
6,107,0.8809084892272949
6,108,1.0226373672485352
6,109,0.7047691345214844
6,110,1.7265944480895996
6,111,1.4717764854431152
6,112,1.5355734825134277
6,113,1.1742711067199707
6,114,1.6415724754333496
6,115,1.3380522727966309
6,116,0.9411406517028809
6,117,0.9164314270019531
6,118,1.629499912261963
6,119,1.777597427368164
6,120,0.8530178070068359
6,121,1.2640318870544434
6,122,1.1295247077941895
6,123,1.2172164916992188
6,124,0.9962821006774902
6,125,1.3731846809387207
6,126,1.5613398551940918
6,127,0.9990749359130859
6,128,1.5338373184204102
6,129,1.6776204109191895
6,130,1.6986417770385742
6,131,1.287909984588623
6,132,1.2442007064819336
6,133,1.198258399963379
6,134,1.3786492347717285
6,135,1.2893409729003906
6,136,0.30536651611328125
6,137,0.20481634140014648
6,138,1.5797624588012695
6,139,0.6964259147644043
6,140,0.858123779296875
6,141,1.1983757019042969
6,142,0.07037973403930664
6,143,0.8676643371582031
6,144,1.3414044380187988
6,145,0.4351997375488281
6,146,0.855412483215332
6,147,1.0655837059020996
6,148,0.9325132369995117
6,149,0.6830601692199707
6,150,0.5216131210327148
6,151,0.8971996307373047
6,152,0.858098030090332
6,153,0.6446714401245117
6,154,0.921114444732666
6,155,0.7443857192993164
6,156,1.0617790222167969
6,157,0.8854227066040039
6,158,1.0748062133789062
6,159,1.0243306159973145
7,0,1.0270380973815918
7,1,1.077204704284668
7,2,1.7476825714111328
7,3,1.0065007209777832
7,4,1.8908448219299316
7,5,1.4231796264648438
7,6,0.5238490104675293
7,7,1.201972484588623
7,8,1.2920851707458496
7,9,0.20796442031860352
7,10,1.6066737174987793
7,11,0.528925895690918
7,12,0.5145998001098633
7,13,1.0747904777526855
7,14,0.6646113395690918
7,15,0.8231515884399414
7,16,0.47346019744873047
7,17,1.4238948822021484
7,18,1.002148151397705
7,19,0.1993551254272461
7,20,0.2781195640563965
7,21,0.8856182098388672
7,22,0.3933906555175781
7,23,0.013226985931396484
