Epoch,Generator Loss,Discriminator Loss
53,-0.4380412697792053,0.015191614627838135
54,-0.768390417098999,0.11571866273880005
55,-0.31000980734825134,0.0935240089893341
56,-0.5991674065589905,-0.3310779333114624
57,-0.644280731678009,0.035543203353881836
58,-0.5757875442504883,0.008466780185699463
59,-0.43053755164146423,-0.11527994275093079
60,-0.4005124866962433,-0.06713613867759705
61,-0.4275979995727539,-0.056251347064971924
62,-0.26982277631759644,-0.012022942304611206
63,-0.513439416885376,-0.1836029589176178
64,-0.6377772092819214,-0.05277746915817261
65,-0.6487062573432922,-0.058860957622528076
66,-0.8568146228790283,0.18546265363693237
67,-0.5434735417366028,-0.03554171323776245
68,-0.5212528109550476,-0.23218727111816406
69,-0.5474995374679565,-0.1288798451423645
70,-0.5850462913513184,0.17499887943267822
71,-0.5395042300224304,0.03886759281158447
72,-0.5065979957580566,0.05384153127670288
73,-0.5666624903678894,-0.07202416658401489
74,-0.60513836145401,0.14113080501556396
75,-0.4938555061817169,0.022929072380065918
76,-0.48585712909698486,-0.14170899987220764
77,-0.81902676820755,-0.015114367008209229
78,-0.5927820801734924,-0.03470039367675781
79,-0.5869631171226501,-0.13724148273468018
80,-0.5115293860435486,-0.05143982172012329
81,-0.34137022495269775,-0.04395189881324768
82,-0.613043487071991,0.179948627948761
83,-0.5791663527488708,-0.016082584857940674
84,-0.45181187987327576,-0.13625669479370117
85,-0.6229611039161682,0.029865562915802002
86,-0.591555655002594,-0.061367928981781006
87,-0.5957520008087158,-0.022357702255249023
88,-0.5034608840942383,-0.0026076138019561768
89,-0.5159427523612976,-0.037937283515930176
90,-0.325142502784729,-0.08861339092254639
91,-0.36520880460739136,-0.132930189371109
92,-0.690543532371521,-0.06742841005325317
93,-0.5662343502044678,0.03953659534454346
94,-0.6435428261756897,-0.052029192447662354
95,-0.3393653631210327,-0.1728852093219757
96,-0.5703595876693726,-0.05999255180358887
97,-0.6312942504882812,-0.011903762817382812
98,-0.5866504907608032,0.07362395524978638
99,-0.5688934922218323,-0.13173919916152954
100,-0.37177541851997375,-0.17651361227035522
101,-0.4614538252353668,-0.047400712966918945
102,-0.4026336967945099,-0.041996002197265625
103,-0.4596449136734009,-0.08148616552352905
104,-0.7327136993408203,-0.25352150201797485
105,-0.5455882549285889,-0.14847320318222046
106,-0.7602533102035522,-0.17510062456130981
107,-0.640954315662384,0.12655073404312134
108,-0.5329321622848511,-0.07838186621665955
109,-0.5888128876686096,0.16728967428207397
110,-0.4769211709499359,-0.031014621257781982
111,-0.3553439974784851,0.14520351588726044
112,-0.5787384510040283,-0.03511664271354675
113,-0.34562867879867554,-0.05845749378204346
114,-0.3985343873500824,-0.06336003541946411
115,-0.2829579710960388,0.016933947801589966
116,-0.44484642148017883,0.046223998069763184
117,-0.7825878262519836,-0.054795265197753906
118,-0.7223712205886841,-0.024765372276306152
119,-0.5762958526611328,-0.07303577661514282
120,-0.47520995140075684,-0.012310624122619629
121,-0.4887358546257019,-0.11624062061309814
122,-0.5074002742767334,-0.07428145408630371
123,-0.9478006362915039,-0.0028747916221618652
124,-0.601926326751709,-0.05341839790344238
125,-0.6306642889976501,-0.01169365644454956
126,-0.588318407535553,-0.06815001368522644
127,-0.560147225856781,-0.25394999980926514
128,-0.5912439227104187,0.0891733169555664
129,-0.5801839232444763,-0.05366724729537964
130,-0.5056490302085876,-0.04668146371841431
131,-0.49658411741256714,0.14378583431243896
132,-0.6281953454017639,-0.18439239263534546
133,-0.5746670961380005,-0.047447264194488525
134,-0.29948145151138306,0.06409439444541931
135,-0.34342506527900696,-0.11317886412143707
136,-0.4966853857040405,-0.08982890844345093
137,-0.5448964834213257,0.1244041919708252
138,-0.5455396771430969,-0.13552063703536987
139,-0.6703504323959351,-0.12696734070777893
140,-0.6328580379486084,0.1449202299118042
141,-0.4987972378730774,-0.045375049114227295
142,-0.5642117261886597,-0.021472930908203125
143,-0.4955868721008301,-0.08775162696838379
144,-0.3125169575214386,0.07887348532676697
145,-0.4724542498588562,0.14180633425712585
146,-0.44515934586524963,-0.1331031620502472
147,-0.671252429485321,-0.08588433265686035
148,-0.4597914218902588,-0.07016408443450928
149,-0.600155770778656,-0.17536532878875732
150,-0.4907398521900177,-0.2248901128768921
151,-0.7455719709396362,-0.14016485214233398
152,-0.42062464356422424,-0.09339442849159241
153,-0.568408191204071,-0.05641862750053406
154,-0.3630233407020569,-0.18596094846725464
155,-0.5254271030426025,-0.09650158882141113
156,-0.47472643852233887,-0.006654798984527588
157,-0.868018627166748,0.13521826267242432
158,-0.8752062916755676,-0.09102070331573486
159,-0.5998570919036865,-0.2106519341468811
160,-0.6892195343971252,0.07318115234375
161,-0.37314373254776,-0.05993235111236572
162,-0.5190707445144653,0.017784416675567627
163,-0.6751568913459778,0.0052547454833984375
164,-0.6161128282546997,-0.07993966341018677
165,-0.48059120774269104,-0.015570521354675293
166,-0.8033655881881714,-0.002195596694946289
167,-0.5320726037025452,-0.15452593564987183
168,-0.5503683090209961,-0.058287620544433594
169,-0.550271213054657,-0.07351475954055786
170,-0.5229145288467407,-0.2097751498222351
171,-0.6891576647758484,0.11157447099685669
172,-0.7557140588760376,-0.11458683013916016
173,-0.6572731733322144,0.035877883434295654
174,-0.731946587562561,0.025044262409210205
175,-0.2624240219593048,-0.25832855701446533
176,-0.5430243611335754,0.16656196117401123
177,-0.4801124632358551,0.02279585599899292
178,-0.5117441415786743,-0.10628163814544678
179,-0.42067718505859375,0.06810522079467773
180,-0.6317448616027832,0.05200961232185364
181,-0.7313852906227112,-0.1611691415309906
182,-0.47182509303092957,-0.13099563121795654
183,-0.6962834596633911,-0.04819619655609131
184,-0.33743342757225037,0.1110282838344574
185,-0.3298700749874115,-0.12608572840690613
186,-0.42188310623168945,-0.18260952830314636
187,-0.4550122618675232,-0.10461169481277466
188,-0.5010654330253601,0.046935081481933594
189,-0.38955312967300415,0.018411874771118164
190,-0.11744547635316849,0.06569646298885345
191,-0.6635101437568665,-0.02276208996772766
192,-0.1828533113002777,-0.11508357524871826
193,-0.3877027630805969,0.11173713207244873
194,-0.1778080016374588,0.027577996253967285
195,-0.307527095079422,0.003458082675933838
196,-0.47549766302108765,0.16786646842956543
197,-0.3717062771320343,-0.2349056899547577
198,-0.1438843160867691,-0.012019604444503784
199,-0.32333144545555115,0.022192925214767456
200,-0.24328754842281342,-0.07497298717498779
201,-0.41780251264572144,-0.17771458625793457
202,-0.6112632751464844,-0.1841152012348175
203,-0.20431475341320038,0.06287455558776855
204,-0.5420228838920593,0.09625968337059021
205,-0.28658944368362427,-0.06742516160011292
206,-0.42044177651405334,-0.1723269820213318
207,-0.34171247482299805,0.021440058946609497
208,-0.20880062878131866,-0.09494510293006897
209,-0.4427184760570526,0.04875671863555908
210,-0.5133065581321716,-0.1288665533065796
211,-0.5226805210113525,0.18280485272407532
212,-0.43666934967041016,-0.0441775918006897
213,-0.6659693717956543,-0.15636777877807617
214,-0.3636985719203949,0.10526567697525024
215,-0.32014110684394836,-0.060123443603515625
216,-0.4759840965270996,0.06404358148574829
217,-0.39482739567756653,-0.23255190253257751
218,-0.35470807552337646,-0.025361359119415283
219,-0.3365732729434967,0.12732213735580444
220,-0.5624246001243591,-0.16095560789108276
221,-0.43229979276657104,-0.11387202143669128
222,-0.22783489525318146,0.024270206689834595
223,-0.6148103475570679,-0.027739882469177246
224,-0.4337391257286072,-0.036254823207855225
225,-0.39956310391426086,-0.014747709035873413
226,-0.3293869197368622,-0.21418973803520203
227,-0.38596755266189575,-0.026901036500930786
228,-0.34863701462745667,0.00239601731300354
229,-0.3150090277194977,0.0384066104888916
230,-0.4962051808834076,-0.33430227637290955
231,-0.6419980525970459,-0.09614545106887817
232,-0.2949068546295166,-0.13823392987251282
233,-0.5676252245903015,-0.06352537870407104
234,-0.5201786756515503,-0.25873705744743347
235,-0.30643630027770996,-0.036892443895339966
236,-0.5378268957138062,-0.08428499102592468
237,-0.48203569650650024,0.05436965823173523
238,-0.5850301384925842,-0.21941110491752625
239,-0.6393839716911316,0.06602632999420166
240,-0.5618838667869568,-0.21973690390586853
241,-0.5384421944618225,-0.12059000134468079
242,-0.41119396686553955,0.1164155900478363
243,-0.305785208940506,-0.019254952669143677
244,-0.09058155119419098,-0.009075969457626343
245,-0.6316421031951904,-0.05125117301940918
246,-0.48019057512283325,0.04711353778839111
247,-0.27056777477264404,-0.19877409934997559
248,-0.5087513327598572,-0.11244726181030273
249,-0.3972235918045044,-0.053775250911712646
250,-0.26490074396133423,-0.11182652413845062
251,-0.5933374166488647,-0.11428368091583252
252,-0.5786097645759583,-0.05488020181655884
253,-0.4912647008895874,0.10380882024765015
254,-0.7520076036453247,-0.2287273406982422
255,-0.4894256293773651,0.0077784061431884766
256,-0.3981367349624634,-0.10377693176269531
257,-0.37432166934013367,-0.21135932207107544
258,-0.5216223001480103,0.10512155294418335
259,-0.3968372046947479,0.021731138229370117
260,-0.6618929505348206,-0.058078765869140625
261,-0.4426216781139374,0.029981106519699097
262,-0.36214879155158997,-0.2310742735862732
263,-0.5808519124984741,-0.08711817860603333
264,-0.7018359899520874,-0.04703277349472046
265,-0.5784531831741333,0.060770273208618164
266,-0.377015620470047,-0.23738549649715424
267,-0.554277241230011,0.06503283977508545
268,-0.4315899908542633,-0.03490573167800903
269,-0.6401869058609009,-0.1741296648979187
270,-0.35408252477645874,-0.1067056953907013
271,-0.5905652642250061,-0.32997679710388184
272,-0.5003362894058228,-0.1240454614162445
273,-0.49669352173805237,-0.14927971363067627
274,-0.35762733221054077,-0.07847929000854492
275,-0.6514694094657898,-0.14636528491973877
276,-0.5982987880706787,0.12468624114990234
277,-0.45940062403678894,0.16102856397628784
278,-0.7353931069374084,-0.19558006525039673
279,-0.461868554353714,-0.21819686889648438
280,-0.7380266189575195,-0.22884631156921387
281,-0.715157687664032,-0.03821629285812378
282,-0.554663896560669,0.00989830493927002
283,-0.6301385760307312,-0.13677763938903809
284,-0.7584739327430725,-0.20623856782913208
285,-0.5755000114440918,-0.027443230152130127
286,-0.2728530466556549,-0.14908069372177124
287,-0.4750097990036011,0.016333788633346558
288,-0.3559300899505615,-0.022988438606262207
289,-0.45636868476867676,-0.20963352918624878
290,-0.596549391746521,-0.05488497018814087
291,-0.5306807160377502,-0.10253071784973145
292,-0.4573266804218292,0.07585471868515015
293,-0.30687814950942993,-0.02706313133239746
294,-0.38572707772254944,-0.05661749839782715
295,-0.7232800126075745,0.042994141578674316
296,-0.47204145789146423,-0.03926491737365723
297,-0.6386232376098633,0.05318540334701538
298,-0.7325880527496338,-0.03748899698257446
299,-0.4815611243247986,0.10307618975639343
300,-0.5216667056083679,-0.3228132724761963
301,-0.4103076457977295,-0.14762023091316223
302,-0.5957840085029602,0.12219887971878052
303,-0.4799615144729614,0.016115963459014893
304,-0.5544564723968506,0.04360663890838623
305,-0.4751121997833252,0.03634953498840332
306,-0.4341370761394501,-0.03772243857383728
307,-0.390743613243103,-0.048880815505981445
308,-0.3986393213272095,-0.2161426842212677
309,-0.6498993635177612,-0.20653975009918213
310,-0.5649064779281616,-0.2309620976448059
311,-0.5237023234367371,-0.1420224905014038
312,-0.657111644744873,-0.2334270477294922
313,-0.8600112199783325,-0.1440669298171997
314,-0.45410609245300293,-0.17613765597343445
315,-0.44252148270606995,-0.2347400188446045
316,-0.6626424789428711,-0.15650558471679688
317,-0.6784957647323608,-0.08199423551559448
318,-0.5138029456138611,-0.2636086642742157
319,-0.8643373847007751,-0.07416129112243652
320,-0.6204859614372253,-0.15715336799621582
321,-0.3300238847732544,0.03378954529762268
322,-0.26287150382995605,-0.005663156509399414
323,-0.45314788818359375,-0.05011099576950073
324,-0.5176753997802734,-0.32099661231040955
325,-0.507820725440979,-0.13423362374305725
326,-0.26884764432907104,0.14009173214435577
327,-0.44756922125816345,-0.01725587248802185
328,-0.7063158750534058,0.0020250678062438965
329,-0.6952328085899353,0.14691412448883057
330,-0.4951038360595703,-0.0029181838035583496
331,-0.5610316395759583,-0.11655151844024658
332,-0.5535624027252197,-0.09333804249763489
333,-0.6694293022155762,-0.0781412124633789
334,-0.6338863372802734,0.03376615047454834
335,-0.4353277087211609,-0.09000515937805176
336,-0.5174673795700073,-0.012580394744873047
337,-0.6885431408882141,-0.13812488317489624
338,-0.5556038022041321,-0.07858633995056152
339,-0.5986116528511047,-0.21708720922470093
340,-0.6991966962814331,0.014895439147949219
341,-0.5486088395118713,-0.00944894552230835
342,-0.5718585252761841,-0.09719997644424438
343,-0.7223973870277405,-0.10370463132858276
344,-0.8192585110664368,0.008815646171569824
345,-0.8193053603172302,-0.05853545665740967
346,-0.608076810836792,-0.08395624160766602
347,-0.5851413011550903,0.004129886627197266
348,-1.0378743410110474,-0.17697495222091675
349,-0.5367954969406128,-0.15711545944213867
350,-0.740023136138916,0.05310612916946411
351,-0.6208578944206238,-0.032139599323272705
352,-0.5205035209655762,-0.015872478485107422
353,-0.7268405556678772,-0.06635189056396484
354,-0.6756194233894348,0.07288187742233276
355,-0.5798635482788086,0.07617348432540894
356,-0.7199773192405701,-0.13332945108413696
357,-0.37609317898750305,-0.04785364866256714
358,-0.6242507696151733,-0.24911698698997498
359,-0.7367246150970459,0.021906375885009766
360,-0.30993136763572693,0.017912328243255615
361,-0.5646926760673523,-0.2042291760444641
362,-0.30876624584198,-0.06642115116119385
363,-0.5375634431838989,-0.0765829086303711
364,-0.6408587694168091,-0.06421759724617004
365,-0.5026978254318237,0.01702868938446045
366,-0.4211480915546417,-0.23171183466911316
367,-0.7982760667800903,-0.10154581069946289
368,-0.7353076934814453,-0.18265563249588013
369,-0.6644695401191711,-0.14472413063049316
370,-0.6512415409088135,-0.07038521766662598
371,-0.5805742740631104,0.15160256624221802
372,-0.5774118900299072,0.06362974643707275
373,-0.7558656334877014,-0.03811722993850708
374,-0.7430575489997864,-0.12211883068084717
375,-0.6503905057907104,0.05660736560821533
376,-0.6033559441566467,0.026651740074157715
377,-0.7439505457878113,-0.13844817876815796
378,-0.40647637844085693,-0.058224767446517944
379,-0.6033235192298889,-0.17072182893753052
380,-0.5888051390647888,0.1178126335144043
381,-0.32382336258888245,-0.11074918508529663
382,-0.3821685314178467,-0.12217158079147339
383,-0.4090597331523895,-0.02749347686767578
384,-0.3218752145767212,-0.05486348271369934
385,-0.4684789180755615,0.03292989730834961
386,-0.5613943934440613,-0.005638837814331055
387,-0.6293165683746338,-0.16275429725646973
388,-0.7481666803359985,0.08104842901229858
389,-0.7051398754119873,-0.31158965826034546
390,-0.7827572226524353,0.003575742244720459
391,-0.7824692130088806,-0.07122254371643066
392,-0.6976350545883179,0.2570642828941345
393,-0.861181914806366,-0.16626834869384766
394,-0.5795802474021912,-0.02672874927520752
395,-0.6739460229873657,-0.20556092262268066
396,-0.800150454044342,0.104786217212677
397,-0.6657862067222595,-0.027047932147979736
398,-0.6429693698883057,-0.031984031200408936
399,-0.6750195622444153,-0.06444007158279419
400,-0.7511352896690369,-0.1037638783454895
401,-0.5123409628868103,-0.024154961109161377
402,-0.5511930584907532,-0.03718864917755127
403,-0.3602762818336487,0.05891627073287964
404,-0.7437987923622131,-0.05074310302734375
405,-0.8243328928947449,-0.09905129671096802
406,-0.6931691765785217,0.014498412609100342
407,-0.5111186504364014,-0.07875260710716248
408,-0.30780595541000366,-0.1055416464805603
409,-0.5922250151634216,-0.013279855251312256
410,-0.5751751661300659,-0.03132897615432739
411,-0.6308510899543762,0.02606070041656494
412,-0.641162097454071,-0.13347452878952026
413,-0.5191432237625122,-0.1255299150943756
414,-0.494592547416687,-0.02763703465461731
415,-0.36124345660209656,-0.22253623604774475
416,-0.4967334270477295,-0.06388765573501587
417,-0.828947126865387,-0.046119868755340576
418,-0.5805859565734863,-0.01670372486114502
419,-0.4884498715400696,0.13299208879470825
420,-0.34767189621925354,-0.0019348859786987305
421,-0.5275643467903137,-0.10078713297843933
422,-0.27223774790763855,0.019601523876190186
423,-0.3011847734451294,-0.1896137297153473
424,-0.45665526390075684,-0.03815436363220215
425,-0.4741869568824768,-0.1379537284374237
426,-0.5627776384353638,-0.13699844479560852
427,-0.3205336630344391,-0.11466580629348755
428,-0.6506616473197937,-0.0657050609588623
429,-0.47848179936408997,0.04150855541229248
430,-0.4217591881752014,0.11079514026641846
431,-0.6165274381637573,-0.17136865854263306
432,-0.4551074802875519,0.010697990655899048
433,-0.43136337399482727,-0.0537489652633667
434,-0.4745025634765625,0.0031681060791015625
435,-0.5547825694084167,-0.2034047544002533
436,-0.22643384337425232,-0.06243056058883667
437,-0.683783233165741,-0.10597443580627441
438,-0.6337884068489075,-0.22429108619689941
439,-0.4454101026058197,-0.08371484279632568
440,-0.6260240077972412,-0.19703274965286255
441,-0.6029527187347412,0.08746898174285889
442,-0.5553051829338074,-0.04543626308441162
443,-0.5554903745651245,-0.05501604080200195
444,-0.6228679418563843,-0.19609248638153076
445,-0.3967925012111664,-0.019934892654418945
446,-0.3675280213356018,-0.05065414309501648
447,-0.45022520422935486,0.033088743686676025
448,-0.43408092856407166,-0.2099166214466095
449,-0.5395748019218445,-0.14687228202819824
450,-0.43453067541122437,0.05376562476158142
451,-0.526166558265686,0.025820374488830566
452,-0.6310446262359619,-0.04318594932556152
453,-0.555453360080719,-0.04845985770225525
454,-0.4044957756996155,-0.11019155383110046
455,-0.27656635642051697,-0.2094033807516098
456,-0.4045952558517456,0.05797562003135681
457,-0.41560348868370056,-0.12403169274330139
458,-0.5797445774078369,-0.12127649784088135
459,-0.376514732837677,-0.0548689067363739
460,-0.3609906733036041,0.1289348602294922
461,-0.5095033049583435,-0.05055582523345947
462,-0.4908108115196228,-0.040129780769348145
463,-0.3337160646915436,-0.09486961364746094
464,-0.5921874046325684,0.056662797927856445
465,-0.6049432158470154,-0.16153469681739807
466,-0.4978301525115967,0.08728250861167908
467,-0.7039507627487183,-0.17055964469909668
468,-0.3447870910167694,-0.13358166813850403
469,-0.4834825396537781,0.04377949237823486
470,-0.3312518298625946,-0.0822320282459259
471,-0.6809459328651428,0.11759990453720093
472,-0.6783825159072876,0.09551358222961426
473,-0.03577844053506851,-0.3152669668197632
474,-0.5592486262321472,-0.13307565450668335
475,-0.5468106865882874,0.02273726463317871
476,-0.4608616530895233,-0.005605787038803101
477,-0.5606771111488342,0.08396315574645996
478,-0.6448594331741333,-0.27487441897392273
479,-0.5173470973968506,-0.11446219682693481
480,-0.31424638628959656,-0.09767794609069824
481,-0.21543973684310913,-0.05691635608673096
482,-0.45599833130836487,-0.06163281202316284
483,-0.5139777064323425,-0.014863908290863037
484,-0.31196776032447815,-0.0752788782119751
485,-0.3997323215007782,-0.08455893397331238
486,-0.4864928424358368,-0.15716585516929626
487,-0.8382061123847961,0.08262133598327637
488,-0.5116884708404541,0.11614096164703369
489,-0.6533814668655396,0.0050199031829833984
490,-0.7371084690093994,-0.04528653621673584
491,-0.8656005263328552,0.05414313077926636
492,-0.6299890875816345,-0.06546270847320557
493,-0.6635182499885559,-0.15241432189941406
494,-0.3918520212173462,-0.03452453017234802
495,-0.5305818319320679,-0.12314200401306152
496,-0.5675441026687622,0.07798129320144653
497,-0.47794821858406067,0.040511906147003174
498,-0.44545382261276245,0.016408681869506836
499,-0.3051374852657318,-0.11975347995758057
